image,split,caption
NWPU_19774.jpg,train,These railways go through a clearing and some roads are under the railway .
NWPU_19775.jpg,train,These railways are between some buildings and a parking lot .
NWPU_19776.jpg,train,These railways have lots of trains on the tracks and some buildings are on one side of the railways .
NWPU_19779.jpg,train,These railways are flanked by lots of buildings .
NWPU_19780.jpg,train,These railways go through a clearing and a brown building is on one side of the railways .
NWPU_19781.jpg,train,These railways are flanked by some buildings and other items .
NWPU_19783.jpg,train,These railways go through the farmland .
NWPU_19784.jpg,train,These railways have lots of trains of different colors on the tracks .
NWPU_19785.jpg,train,These railways are between a residential area and a grove of trees and an overpass is over the tracks .
NWPU_19787.jpg,train,These railways have lots of trains on the tracks and a residential area is on one side of the railways .
NWPU_19788.jpg,train,These railways go through the farmland and lots of trains are on the railways .
NWPU_19789.jpg,train,These railways are between some buildings and houses .
NWPU_19791.jpg,train,These railways go through a industrial area and some trains are on the railways .
NWPU_19792.jpg,train,These railways have lots of trains of different colors on the tracks .
NWPU_19793.jpg,train,These staggered railways go through the wasteland and some houses are on one side of the railways .
NWPU_19794.jpg,train,These railways have a road and some trees on one side of the railways .
NWPU_19795.jpg,train,These railways are between a grove of trees and some buildings of different sizes .
NWPU_19797.jpg,train,The railway goes through a residential area .
NWPU_19798.jpg,train,These railways have some trains on the tracks and a brown building is on one side of the railways .
NWPU_19800.jpg,train,These railways have some houses and a grove of trees on one side of the railways .
NWPU_19801.jpg,train,These railways have a train on the track and a white building is on one side of the railways .
NWPU_19802.jpg,train,These railways are flanked by some trees and buildings and a road is under the railways .
NWPU_19803.jpg,train,These railways have lots of trains of different colors on the tracks .
NWPU_19805.jpg,train,These staggered railways go through the green belt .
NWPU_19806.jpg,train,These railways go through a forest and a road is under the railways .
NWPU_19808.jpg,train,These railways go through the farmland and two trains are on the railways .
NWPU_19810.jpg,train,These railways are between some buildings and a parking lot .
NWPU_19811.jpg,train,These railways have some buildings and parking lot on one side of the railways .
NWPU_19813.jpg,train,These railways are between some buildings and a forest .
NWPU_19814.jpg,train,These railways go through a block and a train is on one railway .
NWPU_19816.jpg,train,The railway goes through a residential area .
NWPU_19817.jpg,train,These railways have no trains on the railways and a makeshift house is between the railways .
NWPU_19819.jpg,train,These railways have two white trains on the tracks .
NWPU_19820.jpg,train,These railways have no trains on the railways and a makeshift house is between the railways .
NWPU_19822.jpg,train,These railways are between some buildings and a parking lot and some trains of different colors are on the railways .
NWPU_19823.jpg,train,These railways are flanked by some bare trees and buildings .
NWPU_19824.jpg,train,These railways go through a industrial area and some trains are on the railways .
NWPU_19825.jpg,train,These railways go through the lawn and a train is on one railway .
NWPU_19826.jpg,train,These railways have no trains on the railways and one of railways is between green belts .
NWPU_19827.jpg,train,The railway is between some buildings and a forest .
NWPU_19828.jpg,train,These railways are between some buildings and a grove of trees .
NWPU_19831.jpg,train,The railway goes through a industrial area .
NWPU_19832.jpg,train,These railways are between some buildings and a green area .
NWPU_19833.jpg,train,These railways go through a clearing and some items are on the clearing .
NWPU_19835.jpg,train,These railways and some trains are on the railways and some trains are on the railways .
NWPU_19836.jpg,train,These railways have no trains on the railways and a road is on one side of the railways .
NWPU_19837.jpg,train,These railways are between some buildings and the farmland and lots of trains are on the railways .
NWPU_19838.jpg,train,These railways have a residential area on one side of the railways and some trains are on the railways .
NWPU_19839.jpg,train,These railways have a white train on the track and a parking lot is on one side of the railways .
NWPU_19840.jpg,train,These railways have some trains on the tracks and some trees are between the railways .
NWPU_19841.jpg,train,"These railways are flanked by some buildings, Roads and parking lots and a white train is on the railway ."
NWPU_19842.jpg,train,These railways are between a grove of bare trees and a road and a train is on one railway .
NWPU_19843.jpg,train,These railways have a white train on the track and a river is under the railways .
NWPU_19846.jpg,train,These railways are flanked by some trees and buildings .
NWPU_19847.jpg,train,These railways are between a residential area and a forest .
NWPU_19849.jpg,train,These railways are flanked by some buildings and a road is on one side of the railways .
NWPU_19850.jpg,train,These railways have a train on the track and two roads are on one side of the railways .
NWPU_19851.jpg,train,These railways are flanked by some houses and a train is on one railway .
NWPU_19852.jpg,train,These railways go through the waters and some houses are on one side of the railways .
NWPU_19853.jpg,train,These railways have two trains on the tracks .
NWPU_19854.jpg,train,These railways are between a road and some items .
NWPU_19855.jpg,train,These railways are between some trees and houses .
NWPU_19856.jpg,train,These railways have some trains on the tracks and some items are between the railways .
NWPU_19857.jpg,train,These railways are between some houses and a forest and some trains of different colors are on the railways .
NWPU_19859.jpg,train,These staggered railways have some trains on the tracks .
NWPU_19861.jpg,train,These railways have some trains on the tracks and a parking lot is on one side of the railways .
NWPU_19862.jpg,train,These railways are between roads and a parking lot .
NWPU_19863.jpg,train,These railways have some trains on the tracks and some items are on the clearing .
NWPU_19864.jpg,train,These railways are between a residential area and a forest and a train is on one railway .
NWPU_19866.jpg,train,The two railway go through the lawn .
NWPU_19867.jpg,train,These railways have some trains on the tracks and a white building is on one side of the railways .
NWPU_19868.jpg,train,These railways have two trains on the tracks and a parking lot is on one side of the railways .
NWPU_19869.jpg,train,These railways have two trains on the tracks and a forest is on one side of the railways .
NWPU_19870.jpg,train,These railways go through a industrial area and some trains are on the railways .
NWPU_19872.jpg,train,These railways have a white train on the track and a road is under the railways .
NWPU_19874.jpg,train,These railways are between some buildings and fields .
NWPU_19875.jpg,train,These railways go through the farmland .
NWPU_19876.jpg,train,These railways are flanked by some buildings of different sizes and some trains are on the railways .
NWPU_19877.jpg,train,These railways are flanked by some buildings of different sizes and some trains are on the railways .
NWPU_19878.jpg,train,These railways are between the clearing and a industrial area and lots of trains are on the railways .
NWPU_19879.jpg,train,These railways are between the wasteland and some makeshift houses .
NWPU_19880.jpg,train,These railways go through the green area and lots of trains are on the railways .
NWPU_19882.jpg,train,These railways with a branch have a residential area on one side of the railways .
NWPU_19884.jpg,train,These railways go through the lawn with some trees .
